time,price
2021-01-22 14:26:10.280729,1265.420317
2021-01-22 14:26:11.473509,1265.103451
2021-01-22 14:26:12.568619,1264.948731
2021-01-22 14:26:13.673625,1264.74435
2021-01-22 14:26:14.763711,1264.691639
2021-01-22 14:26:15.856788,1263.236714
2021-01-22 14:26:16.936900,1263.069141
2021-01-22 14:26:18.030161,1263.085707
2021-01-22 14:26:19.124246,1263.509498
2021-01-22 14:26:20.213330,1264.13264
2021-01-22 14:26:21.319339,1264.730976
2021-01-22 14:26:22.411452,1265.185
2021-01-22 14:26:23.505494,1265.625
2021-01-22 14:26:24.600597,1265.8
2021-01-22 14:26:25.693679,1266.215
2021-01-22 14:26:26.770800,1265.965
2021-01-22 14:26:27.864910,1266.605
2021-01-22 14:26:28.957952,1266.545
2021-01-22 14:26:30.051056,1266.975
2021-01-22 14:26:31.146137,1267.005
2021-01-22 14:26:32.238324,1267.301127
2021-01-22 14:26:33.327416,1267.055
2021-01-22 14:26:34.419498,1266.605
2021-01-22 14:26:35.515567,1266.785
2021-01-22 14:26:36.608644,1267.015
2021-01-22 14:26:37.702718,1266.793829
2021-01-22 14:26:38.796762,1266.855
2021-01-22 14:26:39.889870,1266.778639
2021-01-22 14:26:40.982947,1266.775126
2021-01-22 14:26:42.078019,1266.374005
2021-01-22 14:26:43.167113,1266.588234
2021-01-22 14:26:44.248221,1266.855
2021-01-22 14:26:45.360244,1266.845
2021-01-22 14:26:46.496174,1266.706436
2021-01-22 14:26:47.574937,1266.268075
2021-01-22 14:26:48.665989,1266.466901
2021-01-22 14:26:49.760095,1266.720539
2021-01-22 14:26:50.854157,1266.810239
2021-01-22 14:26:51.932257,1266.645846
2021-01-22 14:26:53.011406,1266.406893
2021-01-22 14:26:54.204218,1266.48742
2021-01-22 14:26:55.285332,1266.429457
2021-01-22 14:26:56.375380,1266.465
2021-01-22 14:26:57.469491,1266.384485
2021-01-22 14:26:58.561535,1266.245
2021-01-22 14:26:59.638654,1266.485
2021-01-22 14:27:00.735720,1266.747608
2021-01-22 14:27:01.815864,1266.999528
2021-01-22 14:27:02.907914,1267.642366
2021-01-22 14:27:04.000028,1267.848234
2021-01-22 14:27:05.094104,1267.64938
2021-01-22 14:27:06.202249,1267.615115
2021-01-22 14:27:07.294332,1267.982362
2021-01-22 14:27:08.374446,1267.523609
2021-01-22 14:27:09.467488,1267.3693
2021-01-22 14:27:10.558602,1267.481306
2021-01-22 14:27:11.653673,1267.078072
2021-01-22 14:27:12.747749,1266.946436
2021-01-22 14:27:13.828860,1267.178261
2021-01-22 14:27:14.910964,1267.46493
2021-01-22 14:27:16.001019,1267.982207
2021-01-22 14:27:17.095129,1267.551338
2021-01-22 14:27:18.186211,1267.51985
2021-01-22 14:27:19.268345,1267.485705
2021-01-22 14:27:20.346435,1267.585712
