time,price
2021-01-23 16:34:07.048303,1236.359013
2021-01-23 16:34:08.253081,1236.357396
2021-01-23 16:34:09.351149,1236.34609
2021-01-23 16:34:10.458201,1236.900815
2021-01-23 16:34:11.567254,1236.500028
2021-01-23 16:34:12.662295,1236.464929
2021-01-23 16:34:13.757366,1236.413091
2021-01-23 16:34:14.867402,1236.346645
2021-01-23 16:34:15.959517,1236.659116
2021-01-23 16:34:17.053599,1236.730192
2021-01-23 16:34:18.156638,1236.239461
2021-01-23 16:34:19.357431,1236.180098
2021-01-23 16:34:20.463439,1236.303448
2021-01-23 16:34:21.558546,1236.516077
2021-01-23 16:34:22.700498,1236.586961
2021-01-23 16:34:23.812483,1237.40497
2021-01-23 16:34:24.911581,1237.297174
2021-01-23 16:34:26.023607,1237.083523
2021-01-23 16:34:27.121672,1237.441724
2021-01-23 16:34:28.215746,1237.347003
2021-01-23 16:34:29.326775,1237.129366
2021-01-23 16:34:30.425839,1237.481421
2021-01-23 16:34:31.539853,1237.359959
2021-01-23 16:34:32.636925,1237.381087
2021-01-23 16:34:33.750946,1237.612062
2021-01-23 16:34:34.842029,1237.552391
2021-01-23 16:34:35.938098,1237.649881
2021-01-23 16:34:37.035157,1237.795597
2021-01-23 16:34:38.133228,1237.524068
2021-01-23 16:34:39.274177,1238.051717
2021-01-23 16:34:40.437073,1238.196604
2021-01-23 16:34:41.533179,1238.41441
2021-01-23 16:34:42.630250,1238.612563
2021-01-23 16:34:43.728278,1239.005224
2021-01-23 16:34:44.843330,1238.748785
2021-01-23 16:34:45.941365,1238.886047
2021-01-23 16:34:47.054420,1238.969284
2021-01-23 16:34:48.152486,1238.932921
2021-01-23 16:34:49.251547,1238.79291
2021-01-23 16:34:50.344588,1238.704136
2021-01-23 16:34:51.439661,1238.655983
2021-01-23 16:34:52.538756,1238.470531
2021-01-23 16:34:53.669732,1238.489121
2021-01-23 16:34:54.766792,1238.415405
2021-01-23 16:34:55.882779,1238.628973
2021-01-23 16:34:56.995839,1238.309862
2021-01-23 16:34:58.094926,1238.413421
2021-01-23 16:34:59.208161,1238.033193
2021-01-23 16:35:00.306229,1237.31
2021-01-23 16:35:01.400269,1237.439615
2021-01-23 16:35:02.496337,1237.43812
2021-01-23 16:35:03.606371,1237.281294
2021-01-23 16:35:04.737381,1237.382569
2021-01-23 16:35:05.835445,1237.093539
2021-01-23 16:35:06.929517,1236.992014
2021-01-23 16:35:08.024587,1236.824618
2021-01-23 16:35:09.107698,1236.925396
2021-01-23 16:35:10.205760,1237.100816
2021-01-23 16:35:11.302827,1237.304347
2021-01-23 16:35:12.398876,1237.256358
2021-01-23 16:35:13.496956,1237.095
2021-01-23 16:35:14.596021,1236.975
2021-01-23 16:35:15.689203,1236.94
2021-01-23 16:35:16.784301,1237.045
2021-01-23 16:35:17.895303,1236.985
2021-01-23 16:35:19.005371,1236.651248
2021-01-23 16:35:20.101443,1236.4323
2021-01-23 16:35:21.197508,1236.433305
2021-01-23 16:35:22.310534,1236.381869
2021-01-23 16:35:23.453600,1236.02077
2021-01-23 16:35:24.563635,1235.963507
2021-01-23 16:35:25.675626,1236.356614
2021-01-23 16:35:26.756773,1236.244185
2021-01-23 16:35:27.851938,1236.16
2021-01-23 16:35:28.944033,1236.47
2021-01-23 16:35:30.054084,1236.465
