time,price
2021-01-23 10:01:32.855850,1219.403869
2021-01-23 10:01:34.076585,1219.335
2021-01-23 10:01:35.171620,1219.325
2021-01-23 10:01:36.264697,1219.385
2021-01-23 10:01:37.362761,1219.425
2021-01-23 10:01:38.466841,1219.425
2021-01-23 10:01:39.590839,1219.355
2021-01-23 10:01:40.691861,1219.44
2021-01-23 10:01:41.797918,1219.892889
2021-01-23 10:01:42.918906,1219.965379
2021-01-23 10:01:44.011984,1220.031168
2021-01-23 10:01:45.122017,1220.087571
2021-01-23 10:01:46.246049,1220.91
2021-01-23 10:01:47.350089,1220.945
2021-01-23 10:01:48.455103,1220.945
2021-01-23 10:01:49.563174,1221.355
2021-01-23 10:01:50.656248,1221.39
2021-01-23 10:01:51.760296,1221.088547
2021-01-23 10:01:52.866339,1221.097723
2021-01-23 10:01:53.967363,1221.337869
2021-01-23 10:01:55.068420,1221.310979
2021-01-23 10:01:56.162527,1221.555
2021-01-23 10:01:57.270532,1221.56
2021-01-23 10:01:58.374580,1221.671168
2021-01-23 10:01:59.479626,1221.691826
2021-01-23 10:02:00.589693,1221.879545
2021-01-23 10:02:01.696735,1221.95311
2021-01-23 10:02:02.788808,1221.90864
2021-01-23 10:02:03.895817,1222.068584
2021-01-23 10:02:04.993880,1222.532167
2021-01-23 10:02:06.102946,1222.945719
2021-01-23 10:02:07.332628,1223.031374
2021-01-23 10:02:08.547382,1223.481168
2021-01-23 10:02:09.742186,1224.087865
2021-01-23 10:02:10.835290,1224.21369
2021-01-23 10:02:11.933326,1224.196353
2021-01-23 10:02:13.034382,1224.160699
2021-01-23 10:02:14.184309,1224.12573
2021-01-23 10:02:15.289951,1224.285649
2021-01-23 10:02:16.395594,1224.347869
2021-01-23 10:02:17.513045,1224.227558
2021-01-23 10:02:18.620661,1224.4
2021-01-23 10:02:19.723127,1224.286822
2021-01-23 10:02:20.835792,1224.43
2021-01-23 10:02:21.949007,1224.59195
2021-01-23 10:02:23.051210,1224.775
2021-01-23 10:02:24.160164,1224.735
2021-01-23 10:02:25.259417,1224.425022
2021-01-23 10:02:26.367605,1224.32
2021-01-23 10:02:27.563526,1224.48
2021-01-23 10:02:28.667112,1224.58
2021-01-23 10:02:29.774120,1224.56
2021-01-23 10:02:30.885267,1224.8
2021-01-23 10:02:31.982379,1224.495579
2021-01-23 10:02:33.106541,1224.566398
2021-01-23 10:02:34.221137,1224.535243
2021-01-23 10:02:35.352636,1224.62
2021-01-23 10:02:36.459695,1224.725
2021-01-23 10:02:37.569615,1224.577616
2021-01-23 10:02:38.669386,1224.76
2021-01-23 10:02:39.771518,1224.7
2021-01-23 10:02:40.883659,1224.62
2021-01-23 10:02:41.990691,1224.57
2021-01-23 10:02:43.149610,1224.81
2021-01-23 10:02:44.257381,1225.02
2021-01-23 10:02:45.366535,1225.385
2021-01-23 10:02:46.482948,1225.415
2021-01-23 10:02:47.567062,1225.52
2021-01-23 10:02:48.665290,1225.62
2021-01-23 10:02:49.768835,1225.828048
2021-01-23 10:02:50.884876,1225.88997
2021-01-23 10:02:52.011522,1225.733841
2021-01-23 10:02:53.105911,1225.834368
2021-01-23 10:02:54.206512,1225.88403
2021-01-23 10:02:55.309073,1225.938959
2021-01-23 10:02:56.407074,1225.900045
2021-01-23 10:02:57.504061,1226.3
2021-01-23 10:02:58.629692,1226.437919
2021-01-23 10:02:59.726346,1226.463663
2021-01-23 10:03:00.837405,1226.427508
2021-01-23 10:03:01.941941,1226.325
2021-01-23 10:03:03.040920,1226.389986
2021-01-23 10:03:04.148009,1226.361172
2021-01-23 10:03:05.258519,1226.255
2021-01-23 10:03:06.374154,1226.371797
2021-01-23 10:03:07.478075,1226.41
2021-01-23 10:03:08.575747,1226.231579
2021-01-23 10:03:09.674580,1226.41
2021-01-23 10:03:10.780408,1226.214754
2021-01-23 10:03:11.877493,1226.177743
2021-01-23 10:03:12.972595,1226.14
2021-01-23 10:03:14.074092,1225.6
2021-01-23 10:03:15.343564,1225.405
2021-01-23 10:03:16.552255,1225.42
2021-01-23 10:03:17.798534,1225.123802
2021-01-23 10:03:18.900515,1225.13851
2021-01-23 10:03:20.002617,1224.575
2021-01-23 10:03:21.124332,1224.219212
2021-01-23 10:03:22.237426,1224.410557
2021-01-23 10:03:23.339005,1224.73
2021-01-23 10:03:24.466102,1225.213632
2021-01-23 10:03:25.575053,1225.29
2021-01-23 10:03:26.679915,1224.8
2021-01-23 10:03:27.794299,1225.08
2021-01-23 10:03:28.905794,1225.075
2021-01-23 10:03:30.013867,1224.99
2021-01-23 10:03:31.121475,1224.919518
2021-01-23 10:03:32.277766,1224.88
2021-01-23 10:03:33.369063,1225.197636
2021-01-23 10:03:34.480335,1225.345
2021-01-23 10:03:35.586162,1225.41
2021-01-23 10:03:36.692426,1225.36
2021-01-23 10:03:37.826946,1225.391396
2021-01-23 10:03:38.932699,1225.324745
2021-01-23 10:03:40.035334,1225.465
2021-01-23 10:03:41.147964,1225.447769
2021-01-23 10:03:42.266301,1225.442769
2021-01-23 10:03:43.375768,1225.711981
2021-01-23 10:03:44.481032,1226.001658
2021-01-23 10:03:45.586801,1226.036911
2021-01-23 10:03:46.688355,1226.11119
2021-01-23 10:03:47.806436,1226.1
2021-01-23 10:03:48.906077,1225.886658
2021-01-23 10:03:50.010526,1225.849523
2021-01-23 10:03:51.137610,1225.820591
2021-01-23 10:03:52.259690,1226.092942
2021-01-23 10:03:53.381016,1226.129532
2021-01-23 10:03:54.505376,1225.995
2021-01-23 10:03:55.612039,1225.875
2021-01-23 10:03:56.717478,1225.953841
2021-01-23 10:03:57.838329,1225.943841
