time,price
2021-01-24 17:58:39.484470,1367.433236
2021-01-24 17:58:40.608464,1367.343337
2021-01-24 17:58:41.720453,1367.436771
2021-01-24 17:58:42.827899,1367.409527
2021-01-24 17:58:43.926960,1367.35102
2021-01-24 17:58:45.051953,1367.415346
2021-01-24 17:58:46.156009,1367.538324
2021-01-24 17:58:47.265060,1367.539001
2021-01-24 17:58:48.378059,1367.985245
2021-01-24 17:58:49.482107,1368.292198
2021-01-24 17:58:50.580202,1368.667172
2021-01-24 17:58:51.699210,1369.173493
2021-01-24 17:58:52.836295,1369.590576
2021-01-24 17:58:53.941341,1369.741918
2021-01-24 17:58:55.052372,1369.854519
2021-01-24 17:58:56.165405,1370.215014
2021-01-24 17:58:57.278426,1370.205413
2021-01-24 17:58:58.380471,1370.210407
2021-01-24 17:58:59.488509,1369.825344
2021-01-24 17:59:00.600535,1369.594755
2021-01-24 17:59:01.727522,1369.604755
2021-01-24 17:59:02.828608,1369.591029
2021-01-24 17:59:03.951576,1369.675363
2021-01-24 17:59:05.089534,1369.71168
2021-01-24 17:59:06.204556,1369.742385
2021-01-24 17:59:07.333540,1369.683096
2021-01-24 17:59:08.457567,1369.560813
2021-01-24 17:59:09.574541,1369.608696
2021-01-24 17:59:10.701527,1369.483407
2021-01-24 17:59:11.838523,1369.470909
2021-01-24 17:59:12.944529,1369.67112
2021-01-24 17:59:14.058586,1369.255902
2021-01-24 17:59:15.162629,1369.255089
2021-01-24 17:59:16.279613,1369.167492
2021-01-24 17:59:17.383660,1368.537908
2021-01-24 17:59:18.491698,1368.525
2021-01-24 17:59:19.601728,1368.31
2021-01-24 17:59:20.706808,1368.200878
2021-01-24 17:59:21.819834,1368.131863
2021-01-24 17:59:22.939840,1368.085786
2021-01-24 17:59:24.037867,1368.145878
2021-01-24 17:59:25.146938,1368.223915
2021-01-24 17:59:26.266914,1368.212501
2021-01-24 17:59:27.372951,1368.168019
2021-01-24 17:59:28.493986,1368.105217
2021-01-24 17:59:29.617946,1367.98708
2021-01-24 17:59:30.717008,1367.935521
2021-01-24 17:59:31.834026,1368.231914
2021-01-24 17:59:32.981988,1368.096366
2021-01-24 17:59:34.096971,1368.10571
2021-01-24 17:59:35.198059,1368.367876
2021-01-24 17:59:36.308098,1368.696616
2021-01-24 17:59:37.445019,1369.040473
2021-01-24 17:59:38.571041,1368.989838
2021-01-24 17:59:39.690049,1368.759159
2021-01-24 17:59:40.815039,1368.6
2021-01-24 17:59:41.957983,1368.6
2021-01-24 17:59:43.081948,1368.6
2021-01-24 17:59:44.205942,1368.6
2021-01-24 17:59:45.317968,1368.549202
2021-01-24 17:59:46.449941,1368.534176
2021-01-24 17:59:47.582943,1368.490109
2021-01-24 17:59:48.704913,1368.466499
2021-01-24 17:59:49.826943,1368.440626
2021-01-24 17:59:50.951903,1368.44
2021-01-24 17:59:52.063962,1368.44
2021-01-24 17:59:53.164987,1368.44
2021-01-24 17:59:54.275038,1368.44
2021-01-24 17:59:55.374113,1368.44
2021-01-24 17:59:56.479128,1368.44
2021-01-24 17:59:57.587196,1368.4
2021-01-24 17:59:58.714149,1368.379799
2021-01-24 17:59:59.823221,1368.372388
2021-01-24 18:00:00.924271,1368.348707
2021-01-24 18:00:02.060202,1368.336345
2021-01-24 18:00:03.182202,1368.294433
2021-01-24 18:00:04.290256,1368.338474
2021-01-24 18:00:05.386310,1368.403929
2021-01-24 18:00:06.511302,1368.596781
2021-01-24 18:00:07.629313,1368.867694
2021-01-24 18:00:08.729369,1369.027015
2021-01-24 18:00:09.833430,1369.388794
2021-01-24 18:00:10.950431,1369.097335
2021-01-24 18:00:12.069446,1369.099961
2021-01-24 18:00:13.181497,1369.244479
2021-01-24 18:00:14.283518,1369.305643
2021-01-24 18:00:15.458409,1369.017727
2021-01-24 18:00:16.577393,1368.817064
2021-01-24 18:00:17.684426,1368.65821
2021-01-24 18:00:18.784515,1368.655
2021-01-24 18:00:19.902495,1368.685292
2021-01-24 18:00:21.042446,1368.735
2021-01-24 18:00:22.142506,1368.795
2021-01-24 18:00:23.255565,1368.795
2021-01-24 18:00:24.361610,1368.795
2021-01-24 18:00:25.468611,1368.795
2021-01-24 18:00:26.584660,1368.729195
2021-01-24 18:00:27.688707,1368.73
2021-01-24 18:00:28.813669,1368.73
2021-01-24 18:00:29.935740,1368.735
2021-01-24 18:00:31.038790,1368.765
2021-01-24 18:00:32.173755,1368.765
2021-01-24 18:00:33.285781,1368.82144
2021-01-24 18:00:34.395817,1368.911823
2021-01-24 18:00:35.518781,1368.972002
2021-01-24 18:00:36.623826,1368.994491
2021-01-24 18:00:37.724915,1369.256018
2021-01-24 18:00:38.847890,1369.351441
2021-01-24 18:00:40.019365,1369.407757
2021-01-24 18:00:41.123412,1369.413471
2021-01-24 18:00:42.239460,1369.45201
2021-01-24 18:00:43.371433,1369.566923
2021-01-24 18:00:44.478440,1369.623786
2021-01-24 18:00:45.618394,1369.624306
2021-01-24 18:00:46.745418,1369.680319
2021-01-24 18:00:47.854414,1369.707274
2021-01-24 18:00:49.133032,1369.70253
2021-01-24 18:00:50.354728,1369.698516
2021-01-24 18:00:51.486702,1369.716293
2021-01-24 18:00:52.595738,1369.69817
2021-01-24 18:00:53.734370,1369.729503
2021-01-24 18:00:54.841416,1369.955
2021-01-24 18:00:55.944465,1369.858086
2021-01-24 18:00:57.049531,1369.86501
2021-01-24 18:00:58.201484,1370.084531
2021-01-24 18:00:59.323488,1370.084531
2021-01-24 18:01:00.426532,1370.0808
2021-01-24 18:01:01.520577,1369.840805
2021-01-24 18:01:02.637588,1370.046417
2021-01-24 18:01:03.736649,1369.735902
2021-01-24 18:01:04.851745,1370.060376
2021-01-24 18:01:05.977711,1370.031424
2021-01-24 18:01:07.122636,1370.03
2021-01-24 18:01:08.262586,1370.066596
2021-01-24 18:01:09.394559,1370.162453
2021-01-24 18:01:10.515565,1370.165
2021-01-24 18:01:11.652523,1370.325418
2021-01-24 18:01:12.778542,1370.217526
2021-01-24 18:01:13.888543,1370.703576
2021-01-24 18:01:14.996749,1370.74
2021-01-24 18:01:16.103759,1370.72624
2021-01-24 18:01:17.215787,1370.912837
2021-01-24 18:01:18.309372,1371.244955
2021-01-24 18:01:19.403446,1371.26238
2021-01-24 18:01:20.546425,1371.211203
2021-01-24 18:01:21.661441,1371.175397
2021-01-24 18:01:22.760510,1371.32112
2021-01-24 18:01:23.900457,1371.361743
2021-01-24 18:01:24.999484,1371.35694
2021-01-24 18:01:26.155392,1371.355888
2021-01-24 18:01:27.259440,1371.361824
2021-01-24 18:01:28.397428,1371.170252
2021-01-24 18:01:29.529402,1371.068164
2021-01-24 18:01:30.635414,1371.056617
2021-01-24 18:01:31.739492,1371.124376
2021-01-24 18:01:32.888389,1371.305842
2021-01-24 18:01:34.011421,1371.278042
2021-01-24 18:01:35.136379,1371.287426
2021-01-24 18:01:36.238431,1371.322605
2021-01-24 18:01:37.354449,1371.285573
2021-01-24 18:01:38.480473,1371.215573
2021-01-24 18:01:39.601471,1371.088029
2021-01-24 18:01:40.729423,1371.037902
2021-01-24 18:01:41.831477,1371.004026
2021-01-24 18:01:42.955972,1371.39699
2021-01-24 18:01:44.052077,1371.183871
2021-01-24 18:01:45.187042,1371.323151
2021-01-24 18:01:46.298067,1371.225313
2021-01-24 18:01:47.430039,1371.155311
2021-01-24 18:01:48.553021,1371.220467
2021-01-24 18:01:49.677032,1371.211479
2021-01-24 18:01:50.797024,1371.263375
2021-01-24 18:01:51.921031,1371.206046
2021-01-24 18:01:53.045028,1371.237052
2021-01-24 18:01:54.144088,1371.210476
2021-01-24 18:01:55.251132,1371.199253
2021-01-24 18:01:56.354149,1371.220393
2021-01-24 18:01:57.475189,1371.276714
2021-01-24 18:01:58.587224,1371.480791
2021-01-24 18:01:59.699235,1371.550844
2021-01-24 18:02:00.806244,1371.579262
2021-01-24 18:02:01.902343,1371.603288
2021-01-24 18:02:03.004397,1371.844212
2021-01-24 18:02:04.120795,1371.608898
2021-01-24 18:02:05.232820,1371.514835
2021-01-24 18:02:06.342853,1371.46031
2021-01-24 18:02:07.458898,1371.41142
2021-01-24 18:02:08.571959,1371.409235
2021-01-24 18:02:09.675941,1371.649265
2021-01-24 18:02:10.804921,1371.751299
2021-01-24 18:02:11.919941,1371.739311
2021-01-24 18:02:13.028993,1371.796437
2021-01-24 18:02:14.139006,1371.81227
2021-01-24 18:02:15.242063,1371.806592
2021-01-24 18:02:16.344110,1371.815646
2021-01-24 18:02:17.475086,1371.789352
2021-01-24 18:02:18.582126,1371.766694
2021-01-24 18:02:19.696178,1371.782966
2021-01-24 18:02:20.808303,1371.806111
2021-01-24 18:02:21.915337,1371.829039
2021-01-24 18:02:23.021379,1371.800942
2021-01-24 18:02:24.149365,1371.692575
2021-01-24 18:02:25.279341,1371.709584
2021-01-24 18:02:26.415304,1371.843683
2021-01-24 18:02:27.542229,1371.852732
2021-01-24 18:02:28.647275,1371.8409
2021-01-24 18:02:29.769274,1371.817023
2021-01-24 18:02:30.885339,1371.799628
2021-01-24 18:02:31.996353,1371.763454
2021-01-24 18:02:33.097410,1371.756527
2021-01-24 18:02:34.193636,1371.710484
2021-01-24 18:02:35.309686,1371.726792
2021-01-24 18:02:36.412702,1371.769482
2021-01-24 18:02:37.522735,1371.720878
2021-01-24 18:02:38.661689,1371.726393
2021-01-24 18:02:39.770723,1371.730933
2021-01-24 18:02:40.888735,1371.725822
2021-01-24 18:02:42.024275,1371.969372
2021-01-24 18:02:43.134305,1371.718917
2021-01-24 18:02:44.244339,1371.720481
2021-01-24 18:02:45.343399,1371.756038
2021-01-24 18:02:46.446451,1371.703419
2021-01-24 18:02:47.559473,1371.735708
2021-01-24 18:02:48.669536,1371.73101
2021-01-24 18:02:49.781532,1371.743054
2021-01-24 18:02:50.880595,1371.739359
2021-01-24 18:02:51.997606,1371.717645
2021-01-24 18:02:53.092680,1371.727645
2021-01-24 18:02:54.225649,1371.565451
2021-01-24 18:02:55.335712,1371.505308
2021-01-24 18:02:56.446719,1371.425288
2021-01-24 18:02:57.551757,1371.365427
2021-01-24 18:02:58.654844,1371.334316
2021-01-24 18:02:59.781792,1371.30669
2021-01-24 18:03:00.912769,1371.175639
2021-01-24 18:03:02.037760,1371.077851
2021-01-24 18:03:03.280438,1370.660295
2021-01-24 18:03:04.406429,1370.633139
2021-01-24 18:03:05.516495,1370.565795
2021-01-24 18:03:06.650429,1370.49289
2021-01-24 18:03:07.752492,1370.406031
2021-01-24 18:03:08.861517,1370.359402
2021-01-24 18:03:09.966560,1370.318642
2021-01-24 18:03:11.114506,1370.308419
2021-01-24 18:03:12.228513,1370.165767
2021-01-24 18:03:13.351519,1370.106607
2021-01-24 18:03:14.480522,1370.099108
2021-01-24 18:03:15.614461,1370.086338
2021-01-24 18:03:16.720501,1370.08104
2021-01-24 18:03:17.846493,1370.08
2021-01-24 18:03:18.973477,1370.19906
2021-01-24 18:03:20.089495,1370.2836
2021-01-24 18:03:21.192545,1370.2836
2021-01-24 18:03:22.321525,1370.285
2021-01-24 18:03:23.442528,1370.280053
2021-01-24 18:03:24.563539,1370.54329
2021-01-24 18:03:25.680544,1370.618403
2021-01-24 18:03:26.789580,1370.640855
2021-01-24 18:03:27.918560,1370.721828
2021-01-24 18:03:29.024604,1370.72
2021-01-24 18:03:30.146603,1370.72
2021-01-24 18:03:31.255639,1370.723426
2021-01-24 18:03:32.362678,1370.74
2021-01-24 18:03:33.472711,1370.918532
2021-01-24 18:03:34.588725,1370.982893
2021-01-24 18:03:35.687788,1371.031606
2021-01-24 18:03:36.799843,1371.09578
2021-01-24 18:03:37.917825,1371.067491
2021-01-24 18:03:39.024864,1371.144897
2021-01-24 18:03:40.131904,1371.133053
2021-01-24 18:03:41.246923,1371.100094
2021-01-24 18:03:42.357952,1371.047516
2021-01-24 18:03:43.474006,1371.027503
2021-01-24 18:03:44.584025,1371.052273
2021-01-24 18:03:45.700040,1371.076866
2021-01-24 18:03:46.816057,1371.081261
2021-01-24 18:03:47.920104,1371.070017
2021-01-24 18:03:49.038116,1371.088633
2021-01-24 18:03:50.155128,1371.229996
2021-01-24 18:03:51.255188,1371.234996
2021-01-24 18:03:52.360231,1371.263337
2021-01-24 18:03:53.475251,1371.293485
2021-01-24 18:03:54.582298,1371.315623
2021-01-24 18:03:55.698305,1371.326035
2021-01-24 18:03:56.816329,1371.28753
2021-01-24 18:03:57.953278,1371.326524
2021-01-24 18:03:59.066319,1371.340635
2021-01-24 18:04:00.170349,1371.325019
2021-01-24 18:04:01.272403,1371.327582
2021-01-24 18:04:02.392442,1371.309776
2021-01-24 18:04:03.491468,1372.007679
2021-01-24 18:04:04.603525,1372.302679
2021-01-24 18:04:05.706581,1373.04151
2021-01-24 18:04:06.800656,1373.426779
2021-01-24 18:04:07.918665,1373.803444
2021-01-24 18:04:09.015733,1374.031217
2021-01-24 18:04:10.153689,1374.13609
2021-01-24 18:04:11.278683,1374.178514
2021-01-24 18:04:12.522355,1373.946195
2021-01-24 18:04:13.637514,1373.976073
2021-01-24 18:04:14.770483,1374.34151
2021-01-24 18:04:15.894485,1374.723514
2021-01-24 18:04:17.015480,1374.918103
2021-01-24 18:04:18.141483,1375.287748
2021-01-24 18:04:19.258483,1375.528802
